Work ID,Work ISWC,Party ID,Party IPI Name,Party Full Name,Party Role
TC6Y45,T9146545439,102200,8145801,NEIL LESLIE DIAMOND,ComposerLyricist
M3924Y,T9035935263,1473963,,FRIDOLIN NORDSO SCHJOLDAN,Composer
PE87N1,T9136570688,1399844,673936995,DENYQUE WELDS,Lyricist
LVCJCL,T9269116543,480073,709787987,OXCART PUBLISHING,OriginalPublisher
J2454U,,482084,183498040,EMANUEL S KIRIAKOU,Composer
TV81KF,T9181345482,482425,188317540,SIA KATE I FURLER,ComposerLyricist
BVA9BB,T0703483548,4837147,1025231709,WAVE DANCER,OriginalPublisher
SVH55Y,,521929,619851030,ELITE EMBASSY,OriginalPublisher
TVFMVN,T9214242087,487616,637482327,MUZIKOTEK ORG PAZ TIC AS,OriginalPublisher
TD5ROU,T0713415485,493050,126147592,RICK RHODES,ComposerLyricist
Z4163V,T0023912631,494637,,WEI QUAN CHEN,ComposerLyricist
W67290,,5330692,1057423275,Regard Music,OriginalPublisher
MA0Y7M,T3044533844,4940091,,TOM EWAN SYKES,ComposerLyricist
H4773Z,,492533,340878940,GEOFFREY PAUL ZANELLI,Composer
CB6AZB,,516034,257235758,OLIVER JAMES VESSEY,Composer
AA7QO7,,5119205,493779296,SAMUEL ROBERT WALE,Arranger
R28976,,519246,,A.E.P.I.,OriginalPublisher
MB1AB0,,5198037,,JUDITH IKECHUKWU ANSELEM,ComposerLyricist
FE6D5X,,483757,556757603,MARC RANDOLPH GRIFFIN,ComposerLyricist
L60807,,484575,448562431,TRADITIONAL,Composer
S6654J,,484575,448562431,TRADITIONAL,Composer
OV8TQ8,T9035022823,517110,434979221,JASON PETER ZAFFARY,ComposerLyricist
I81760,T9007578623,482723,11730139,GEORGE GERSHWIN,ComposerLyricist
TD5ROU,T0713415485,516258,232509885,RON D KOMIE,ComposerLyricist
TV7MYU,,516463,41624703,ARTHUR DOMINIC PHILLIPS,Composer
X11555,T9126232584,492851,480226764,VISHAL DADLANI,Composer
KE4E5V,T9215467804,5253733,,EAU,OriginalPublisher
P5908L,,492706,22546016,MONTY NORMAN,Composer
TVCJOU,,520611,687346400,SONGS OF GREENSLEEVES,OriginalPublisher
HB9TKN,T9187742650,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
FE4GSU,T3032829195,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
EA7PHH,,4858361,,GARCIA DE ROMERO,ComposerLyricist
TE0SO1,T3085050422,5169388,1102334131,ABRAMUS DIGITAL,RightsAdministrator
DA4RIF,T0020030947,5682427,6459295,SHIMON COHEN,Arranger
KF5HDW,T9098752148,5702454,430245400,CANTUS D.O.O.,OriginalPublisher
UV7ARD,,492089,340585960,IAN A HONEYMAN,Composer
XV7CJ7,,482595,205954275,WING LEUNG LUN,ComposerLyricist
K0965H,T0726525569,515678,121351623,CHIELI MINUCCI,Composer
YA0SGB,T0020344426,519234,,ACUM,OriginalPublisher
A5303N,T9033808058,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
DA7JOJ,T0401052843,5169388,1102334131,ABRAMUS DIGITAL,RightsAdministrator
LA1TK8,T9090980759,5624972,672552434,LELA KAPLOWITZ,Lyricist
ID0T84,T9285474502,5642936,446033477,LUCY HAZEL GRAVES,ComposerLyricist
AB2TPQ,,5533251,,JESUS ANDION GRACIA,ComposerLyricist
KF5HDW,T9098752148,5627887,23425124,BORIS PAPANDOPULO,Composer
D3579Q,,519246,,A.E.P.I.,OriginalPublisher
PV8Y20,T9196593109,482778,404067689,SONY ATV MUSIC PUBLISHING CANADA,OriginalPublisher
YD0F25,T9236836707,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
CVB6DY,T3051246841,5400527,1014693871,ALEXANDER HAMDI,ComposerLyricist
P5908L,,492866,162353488,DAVID GEORGE ARNOLD,Composer
N65006,T9154006572,487857,510066110,THOMAS JAMES SCHLEITER,ComposerLyricist
WB8PRS,T0025297475,5767334,,NIR ELHARAR,Arranger
E39698,,2006944,440799534,FELIX HAAKSMAN,Composer
DA2LVC,T9194840272,2062051,218728848,ERIC BENJAMIN TURNER,ComposerLyricist
DA272K,T9202896068,2062051,218728848,ERIC BENJAMIN TURNER,ComposerLyricist
MVCT0P,,2104534,135228199,ROBERT JOHN FOSTER,Composer
LV96JO,T0614886097,2121559,575619512,DARREN HART,Composer
SVHC1Z,,2051287,683850118,KIPLIN HENRY REID,Lyricist
L9926W,,2128105,3268417,ERLING D BJERNO,Composer
MV7EBX,,2017544,447196531,JAMES ANATOL SHERTZ,Composer
TD8C5B,T3040126505,2095804,246144579,OSCAR DOMINGUEZ PADILLA,Composer
TD8NGB,T9179292569,2182077,272908056,SELMA CUHACI,Lyricist
AVCSMK,,2124442,,YASUSHI AKIMOTO,Composer
E3723Y,,2129124,261686058,JONO GRANT,Composer
CV9NG6,T3059897433,587271,161970171,BLUEWATER MUSIC CORP.,OriginalPublisher
FE4GSU,T3032829195,611714,,MESAM,OriginalPublisher
C2491L,,6315246,,AUDIAM AFF,OriginalPublisher
TVG9KZ,T0708994573,616865,129857241,JRM MUSIC,OriginalPublisher
BA79WR,T9289037361,6043774,502641395,JESPER SKOU VINTHER,Composer
TVDVO6,,6362212,,T MCLEAN,ComposerLyricist
BV9NIP,T8037462399,592351,,GEMA,OriginalPublisher
M3924Y,T9035935263,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
CA6T5K,T3072668254,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,SubPublisher
J1444U,,629325,178154648,23RD PRECINCT MUSIC LTD.,OriginalPublisher
X34827,T9134819253,598709,31312147,UNIVERSAL MUSIC CORP.,RightsAdministrator
P7868L,T1066511019,607583,,OSA (OCHRANNY SVAZ AUTORSKY),OriginalPublisher
C9892J,T1066563902,607583,,OSA (OCHRANNY SVAZ AUTORSKY),OriginalPublisher
SV7OZX,,625243,127158677,ASPENFAIR MUSIC INC.,OriginalPublisher
V0438J,,631707,223437493,EMI BLACKWOOD MUSIC INC,RightsAdministrator
M2485X,T3064018339,631707,223437493,EMI BLACKWOOD MUSIC INC,OriginalPublisher
SH62EK,,5984288,1034859845,DECADE PLUS MUSIC,OriginalPublisher
H2413E,T0006146662,619871,353570366,SONGS OF WINDSWEPT PACIFIC,OriginalPublisher
BVCAGY,,6270693,594792393,PAUL BRADY,ComposerLyricist
M7773Y,,591961,533878031,"FIGS. D MUSIC, INC.",RightsAdministrator
SC0520,,615199,353265272,UNIVERSAL - SONGS OF POLYGRAM INTERNATIONAL INC,SubPublisher
M3212N,,628988,744673419,BMG MONARCH,RightsAdministrator
RA7LD8,T3060813874,6437728,857497281,OSKARS JANSONS,Arranger
F1162U,,609703,68828138,ASTERISK MUSIC,OriginalPublisher
EV8KNI,T3064185888,6179822,1103121540,CONCORD ROAD,OriginalPublisher
TF00M2,T9212290614,6231748,738832803,TARIK ISTER,Arranger
RA7LD8,T3060813874,6441385,1016464878,DINA SKREITULE,Arranger
BA79WR,T9289037361,6043769,228767240,JESPER LYSGAARD,Composer
T4466M,T9047959842,667459,229953632,KILLER TRACKS,OriginalPublisher
AA0L0C,T0725917816,673047,334921567,MICHAEL ROLLAND DAVIS PRODS,OriginalPublisher
X0901N,T8017377628,660017,,EDITION SEVEN GEMINI PUBL,OriginalPublisher
SVD46P,T0352905500,656648,339319841,SONY/ATV DISCOS MUSIC PUBLISHING LLC,SubPublisher
IVABPX,,667543,128137388,CURB SONGS,RightsAdministrator
J1051G,,657963,142557676,EDITIONS SALABERT INC,OriginalPublisher
MVARB6,,667543,128137388,CURB SONGS,OriginalPublisher
Y2627M,T9092644569,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
P7404U,,631707,223437493,EMI BLACKWOOD MUSIC INC,RightsAdministrator
BA9G7J,T3017170826,6172281,757197203,PRODUTORA C1C2 CONSULTORIA EM GESTAO EMPRESARIAL LTDA ME,OriginalPublisher
T8745P,,652179,840713160,NEUE WELT MUSIKVERLAG GMBH,OriginalPublisher
A73610,T0729577290,652517,129077175,JOHN PAUL DANIEL MUSIC,OriginalPublisher
M2369G,T0430176967,656648,339319841,SONY/ATV DISCOS MUSIC PUBLISHING LLC,OriginalPublisher
CA0342,T9134340537,656591,451979225,SOUNDFILE PRODUCTIONS DBA SOUNDFILE PUBLISHING,OriginalPublisher
BA6CP3,,6587685,,KLAIM MUSIC,OriginalPublisher
A46827,,656648,339319841,SONY/ATV DISCOS MUSIC PUBLISHING LLC,RightsAdministrator
X04329,,682396,,"WU SUO ZAI CO., LTD.",OriginalPublisher
N1191N,,682995,27909466,"G. SCHIRMER, INC.",RightsAdministrator
V2110F,,682995,27909466,"G. SCHIRMER, INC.",RightsAdministrator
D1871S,,683499,512394766,ARC INTERNATIONAL USA,OriginalPublisher
N6288T,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
O3745P,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
N63816,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
J1676B,T0114081865,679001,183126677,PEERMUSIC III LTD,RightsAdministrator
WV8FSD,,703754,537056159,MISTER LINK MUSIC,RightsAdministrator
FE1ONX,,710290,539732230,UNIVERSAL MUSIC-CAREERS,OriginalPublisher
E3752X,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
D6857O,,725812,23276307,PAINTED DESERT MUSIC CORP,RightsAdministrator
CA9OKP,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,OriginalPublisher
GD9D8U,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
DV8D87,T9176615773,716372,503659557,KOBALT MUSIC PUB AMERICA INC,OriginalPublisher
X74568,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
C5028M,,727264,,SUPER CASSETTES,OriginalPublisher
M59097,T9108033814,727264,,SUPER CASSETTES,OriginalPublisher
AVDSYI,T9310095886,733674,358203370,WARNER-BARHAM MUSIC LLC,OriginalPublisher
Z3371U,T9138808830,916146,,HANDMADE MUSIC CO. INC.,OriginalPublisher
Z1167T,,700050,488291213,PIGFACTORY USA LLC,RightsAdministrator
T4893A,T9108046442,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
MVASVE,T0114252424,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
I63754,,721820,,EDICIONES MUSICALES CLIPPERS,OriginalPublisher
N2980I,,727264,,SUPER CASSETTES,OriginalPublisher
A4582Y,,727264,,SUPER CASSETTES,OriginalPublisher
M5865D,,727264,,SUPER CASSETTES,OriginalPublisher
B3835T,T9179197683,731138,581490534,UNIVERSAL MUZIK TAKSIM EDISYON,OriginalPublisher
K19528,T9136021028,727604,,MUSIK MUNK PUB,OriginalPublisher
HV89ME,,746379,670513949,ULTRA TUNES,RightsAdministrator
GV8BV6,,746379,670513949,ULTRA TUNES,RightsAdministrator
NV8HU2,,746379,670513949,ULTRA TUNES,RightsAdministrator
T7845V,,733674,358203370,WARNER-BARHAM MUSIC LLC,OriginalPublisher
AVCSMK,,736025,675687975,NOGIZAKA46 LLC,OriginalPublisher
BA0EAL,T3019752020,824346,804822550,TRUELOVE MUSIC USA,SubPublisher
HV7F0L,,837947,,MY TY.PE MUSIC PUB,OriginalPublisher
I4736R,,878834,39645262,CAMPBELL CONNELLY & CO LTD,OriginalPublisher
DV7XN6,T8032887267,886145,,I2I MUSIKPRODUKTIONS-UND MUSIK,OriginalPublisher
H2413E,T0006146662,91146,289980982,JAHQAE JOINTS,OriginalPublisher
T17703,T9158532708,939517,233014324,R KEY DARKUS PUB,OriginalPublisher
W7583A,,767153,15357991,JOBETE MUSIC CO INC,RightsAdministrator
UV81EW,,785642,762539126,FUJIPACIFIC MUSIC INC,OriginalPublisher
N6288T,,847973,224805877,PEERMUSIC ESPANOLA S.A.,OriginalPublisher
ND3AEX,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
EA8HKC,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
SVHC1Z,,912908,706880724,CTSO MUSIC,RightsAdministrator
VB5GM1,T9037755912,955474,88617533,KADRI SENCALAR,Composer
IV7LWK,T9185797299,880380,,1500 OR NOTHIN PUBLISHING,OriginalPublisher
WV8FSD,,906942,,ZAIRE LEWIS,OriginalPublisher
C84958,,912625,,WYMAN,OriginalPublisher
SVEVXM,T8039658942,928723,9006911,ECHO MUSIKVERLAG GMBH,OriginalPublisher
LV7EZ3,T9133445462,932804,183647935,SEVEN SUMMITS MUSIC,OriginalPublisher
NVCP7H,,752653,601191692,BMG GOLD SONGS,OriginalPublisher
MVCKPT,,755297,,JAMIE MUSIC PUBLISHING CO,OriginalPublisher
IVDFQ4,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
Z04226,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
MB8LHX,,861912,282429357,UNIVERSAL MUSIC PUBLISHING LIMITED,OriginalPublisher
SC0520,,876248,,DEW PROCESS PUB PTY LTD,OriginalPublisher
B4916D,T8014098104,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
NVCLVI,T0701524982,830692,,JAREST-MUSIC CO,OriginalPublisher
LVCJCL,T9269116543,861337,187062752,SONY/ATV SONGS LLC,RightsAdministrator
N3895B,,823168,176871136,BUG MUSIC LTD,OriginalPublisher
BVD1E3,,910354,263286262,TENYOR MUSIC,OriginalPublisher
CVB8RS,,935944,9344497,ENTERPLANETARY KONCEPTS,OriginalPublisher
GA5CTH,,880059,185314175,WARNER-TAMERLANE PUB CORP.,RightsAdministrator
BV7IWE,T9185971782,731138,581490534,UNIVERSAL MUZIK TAKSIM EDISYON,OriginalPublisher
B9643H,,927799,559172132,CASWORLDWIDE,RightsAdministrator
IV7R1Y,T0465035953,979527,529640538,GABRIEL ALEJANDRO ROCHA PAGOLA,Composer
T9129H,,846057,628220074,ROBA MUSIKVERLAG GMBH,OriginalPublisher
TVDVO6,,912908,706880724,CTSO MUSIC,RightsAdministrator
X15390,,749950,16085109,"KENDOR MUSIC, INC.",OriginalPublisher
N63816,,847087,534308764,MUSIC CUBE INC,OriginalPublisher
LA4SDB,T3073743183,884750,,ART RYTHME ETHIQUE MUSIQUE (A.,OriginalPublisher
A6827V,,916749,724721356,NW COLLECTIONS,RightsAdministrator
TE5BAE,T3072106942,752642,595808890,BMG PLATINUM SONGS,SubPublisher
HA57EE,,840047,871669397,"CONCORD MUSIC GROUP, INC. DBA CONCORD COPYRIGHTS",RightsAdministrator
Z5231S,,853161,508355652,WONDER MUSIC CO. LTD.,OriginalPublisher
S53365,,862795,52150421,MASHAMUG MUSIC,OriginalPublisher
A3286B,,919901,162297367,REVERB MUSIC,OriginalPublisher
P2450W,,920274,,ZAIKS MUSIC,OriginalPublisher
F6667A,,824203,806821737,DAVID PLATZ MUSIC (USA) INC.,RightsAdministrator
AV847G,T9173566251,861337,187062752,SONY/ATV SONGS LLC,OriginalPublisher
Z51000,,917200,135208106,TOUCH MUSIC,OriginalPublisher
GVD21K,T9135303854,871577,404865949,DECCA MUSIC GROUP LTD.,OriginalPublisher
O38134,,910354,263286262,TENYOR MUSIC,OriginalPublisher
LVC1FH,,910354,263286262,TENYOR MUSIC,OriginalPublisher
P8759O,,926076,60796953,WC MUSIC CORP,OriginalPublisher
MC1VM6,T9318359487,926076,60796953,WC MUSIC CORP,SubPublisher
HV8RIZ,,988475,,KOBALT MUSIC NETHERLANDS PUB.,RightsAdministrator
TA712V,T3120679683,878507,340328985,GREENSLEEVES PUBLISHING LTD.,RightsAdministrator
OV827Z,T9180963386,910353,339668123,ROYNET MUSIC,RightsAdministrator
AVCN75,T9225030820,826638,438400277,UNIVERSAL TV MUSIC LLC.,OriginalPublisher
PV8Y20,T9196593109,852571,,TOMI MUSIC CO,OriginalPublisher
P7404U,,926076,60796953,WC MUSIC CORP,RightsAdministrator
SVGVDT,,944471,,GLOBAL ASYLUM INC. THE,OriginalPublisher
E64686,T0465284858,862897,,CUATRO ZONAS S.A.,OriginalPublisher
DV9HIY,,1179214,270629268,ANDRE DIETZ,Composer
PA2H6H,T9009518347,1545888,456939998,CHRISTOPHER BERNARD,ComposerLyricist
E39698,,724685,647171538,DOWNTOWN DLJ SONGS LLC,RightsAdministrator
AV958C,,724685,647171538,DOWNTOWN DLJ SONGS LLC,RightsAdministrator
XV7CJ7,,984945,187743820,XIAO WEN DING,SubLyricist
X74568,,714493,,STL SONGS LIMITED,OriginalPublisher
R4236J,,724685,647171538,DOWNTOWN DLJ SONGS LLC,OriginalPublisher
TV81KF,T9181345482,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
F5848U,,731138,581490534,UNIVERSAL MUZIK TAKSIM EDISYON,OriginalPublisher
DV9E49,,747293,1068521655,HIPGNOSIS WORLDWIDE,RightsAdministrator
T4790U,,862142,,SOCIEDAD GENERAL DE AUTORES DE ESPANA S G A E,OriginalPublisher
GA9QCX,T9132237106,955229,219042495,SAIT BUYUKCINAR,Composer
MB0BM4,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
Z1401A,T3057814805,853098,615326762,SONGTRUST STREET,RightsAdministrator
G44020,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
NV8HU2,,814601,613418865,MAVISAZ EDISYON MUZIK ESERLERI,OriginalPublisher
GV8BV6,,814601,613418865,MAVISAZ EDISYON MUZIK ESERLERI,OriginalPublisher
Z83565,,847087,534308764,MUSIC CUBE INC,OriginalPublisher
DV8RDU,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
UV7AY9,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
CVCC6Z,T7022317520,951078,147167466,JEAN MICHEL MARCEL VALLET,Composer
J1361O,,836940,,S.I.A.E. DIREZIONE GENERALE,OriginalPublisher
TVFMVN,T9214242087,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
P7404U,,955414,296763607,TOBIAS JIMMY JIMSON,Composer
DB19DT,,979850,538500068,HAYLEY MARIE WARNER,ComposerLyricist
K19528,T9136021028,716372,503659557,KOBALT MUSIC PUB AMERICA INC,OriginalPublisher
X19932,,746379,670513949,ULTRA TUNES,RightsAdministrator
LA4SDB,T3073743183,841075,146291963,EMI MUSIC PUB FRANCE S A,OriginalPublisher
G24479,T9068821090,834710,187062752,SONY/ATV SONGS LLC (NON-REP),RightsAdministrator
B9643H,,884098,,ATLANTIC SCREEN COMPOSERS LTD,OriginalPublisher
V2110F,,790699,13372125,EDITION WILHELM HANSEN,OriginalPublisher
WB3Y1C,T3081401512,836988,,SUISA,OriginalPublisher
AA6P0Y,,950009,712158372,BENJAMIN JOE HAYDEN,ComposerLyricist
MA4B0Z,T3049504287,958655,834967594,SWORDPROOF BEAR PUBLISHING,RightsAdministrator
AV7EGL,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
D4191E,T0117036971,840047,871669397,"CONCORD MUSIC GROUP, INC. DBA CONCORD COPYRIGHTS",RightsAdministrator
WV7RTN,,857891,721131498,CHALK MUSIC,OriginalPublisher
HV7G50,,888507,463913346,MUSIC BEYOND,OriginalPublisher
UV7ARD,,888507,463913346,MUSIC BEYOND,OriginalPublisher
HV8GZY,,836940,,S.I.A.E. DIREZIONE GENERALE,OriginalPublisher
HV9UV1,,880218,645971216,ROUND HILL WORKS,OriginalPublisher
X90172,,921997,436721165,KRIZTAL CHILL MUSIC,OriginalPublisher
TVFQH5,T9131477117,949487,504006803,DANIEL WILLIAM DAVID MALLENDER,Composer
R1969A,T0716953411,979749,346293745,GRETCHEN FRANCES WILSON,Composer
SV99NS,,784591,451735067,1917 MUSIC,RightsAdministrator
SC0520,,822601,160791960,UNIVERSAL MUSIC PUBLISHING PTY LTD,OriginalPublisher
MVCFOX,,852885,628653915,BMG SAPPHIRE SONGS,RightsAdministrator
O3932L,,865162,,BMG PLATINUM SONGS SNGFLE/DIGI,RightsAdministrator
DV7SIT,T0101913012,905415,463700859,TRUELOVE MUSIC INTERNATIONAL,RightsAdministrator
TVED17,T9136603979,922071,700570289,CD BABY BETA,OriginalPublisher
DV821I,,926076,60796953,WC MUSIC CORP,RightsAdministrator
MA7QM7,T9248167148,939083,475850815,SHENANZHU LLC,RightsAdministrator
SVA050,T9006837634,988475,,KOBALT MUSIC NETHERLANDS PUB.,RightsAdministrator
BVA9BB,T0703483548,868612,,BRICKMAN ARRANGEMENT,OriginalPublisher
IB9050,T3011020938,880059,185314175,WARNER-TAMERLANE PUB CORP.,OriginalPublisher
P06109,T7000896142,926670,44443595,DEVO MUSIC,OriginalPublisher
MVCFOX,,813680,496505717,THE BAD BAD GUYS,OriginalPublisher
CVB8RS,,940509,716476723,RAILROAD TOWN MUSIC,RightsAdministrator
EVCDP8,,905415,463700859,TRUELOVE MUSIC INTERNATIONAL,RightsAdministrator
FE6D5X,,926076,60796953,WC MUSIC CORP,OriginalPublisher
EVCDP8,,922265,456659316,SKY BLUE MUSIC,OriginalPublisher
IV7LWK,T9185797299,981950,560068268,MARCUS DURAND LOMAX,ComposerLyricist
D8018F,T9138810921,771234,601712397,"CONCORD MUSIC GROUP, INC. DBA CONCORD SOUNDS",SubPublisher
TV81KF,T9181345482,861337,187062752,SONY/ATV SONGS LLC,OriginalPublisher
FVB5IC,,949563,147271475,LAURENT MICHEL LOMBARD,Composer
L50707,T0115438442,1360275,260299169,DARREN BEALE,Composer
H11463,,1383401,,CAROL CYMBALA,ComposerLyricist
I9466M,T9144069125,1549368,497712412,KRISTYN ELIZABETH REBEKAH GETTY,ComposerLyricist
AVASHD,T0730029465,103762,286560045,ALLAN STEVE PHILLIPS,ComposerLyricist
I23436,T3057614463,104547,45773366,JERRY DEAN JR SALLEY,ComposerLyricist
C9892J,T1066563902,1078183,,MUSERK LLC,OriginalPublisher
J2454U,,1125932,462270568,JESSE MCCARTNEY,Composer
MV9O9B,,1161371,467412056,ISAAC SPRINTIS,Composer
D8142O,T0027337445,1164256,235899522,JOACHIM HEJSLET JORGENSEN,Composer
AVAXTQ,T9123548618,1395985,214123914,MONTGOMERY CARSON WARDEN,ComposerLyricist
RV7RIE,T8029777025,1529677,269064054,CARSTEN ROCKER,Composer
TV7MYU,,1552636,494477406,ADRIAN BOLLAND,Composer
V12032,,1567842,279911521,JOSE MANUEL MUNOZ CALVO,Composer
O4448T,,1170410,635776610,NICKLAS HAMILTON,Composer
WV7IFA,,1171256,487833798,MARVIN RICARDO LAKE,Composer
O26732,,1185303,,SATISH KUMAR,Composer
C9892J,T1066563902,1410289,,ZDENEK RYTIR,Composer
E58791,T0700518075,984263,130116829,SUSANNA LEE HOFFS,Composer
BA0Y51,T3022986665,752653,601191692,BMG GOLD SONGS,RightsAdministrator
ID0T84,T9285474502,926076,60796953,WC MUSIC CORP,SubPublisher
WVAP69,,775248,,SINNBUS MUSIKVERLAG UWE BOSSEN,OriginalPublisher
M2485X,T3064018339,816223,503472482,E HUDSON MUSIC LLC,OriginalPublisher
L3272A,,835773,648128335,CLEARBOX RIGHTS LLC,RightsAdministrator
A40390,T0708822201,809169,8943770,GLADYS MUSIC,OriginalPublisher
SVBJIY,,970123,121760504,OPAL MUSIC,OriginalPublisher
EA0CYM,T9018109961,1545888,456939998,CHRISTOPHER BERNARD,Composer
DVCZLW,,1561645,59100400,FRITZ KOEBERL,Composer
T9129H,,1360052,444647247,MICHAEL SCHLEIBAUM,Composer
I6638P,,472597,13329810,HERBERT HANCOCK,Composer
DVCHFB,T9179051195,473951,632486149,HIDEO INAI,Composer
IC3CVZ,T3017180455,4770180,394572130,COMPOSITIONS OF KOZE,OriginalPublisher
XD7L1B,,4756339,1005817196,STREETVOICE INTERNATIONAL LIMITED,OriginalPublisher
BVCU8F,,2725725,,DED GOOD APM,RightsAdministrator
HA3YP1,T3017901843,2725796,667900613,NIGHT APM,SubPublisher
H2413E,T0006146662,327926,183737150,PATRICK MICHAEL SMITH,ComposerLyricist
BVA9CM,T3058648532,361719,475792997,JEFFREY CHARLES SAENZ,ComposerLyricist
L1753J,,374921,,WAYNE RODRIGUEZ,Composer
PA17HN,,2532766,726270842,ANSELMO RALF ANDRADE CORDEIRO,ComposerLyricist
TA377R,,2844749,770972018,NIJA AISHA-ALAYJA CHARLES,ComposerLyricist
YV7X4X,T9012474247,315712,126232309,MARC FERRARI,Composer
IV7LWK,T9185797299,375848,461239171,LARRANCE LEVAR DOPSON,ComposerLyricist
DVCZLW,,2821512,,MUSIKVERLAG SELECTED SOUND GMB,OriginalPublisher
O38134,,2899063,,ONE2GO MUSIC PUB,OriginalPublisher
V2110F,,2528989,222757084,CARSTEN DAHL,Composer
LVBWRI,T7030515610,2667218,152955361,MAURIN ZAHND,Composer
E4754H,,2721576,,DEFENSIVE MUSIC PUBL.,OriginalPublisher
SD1PAO,T8040035653,2725825,,SELECTED SOUND APM,OriginalPublisher
LVC0VL,T8026541334,2725825,,SELECTED SOUND APM,RightsAdministrator
AA89M6,T3017713309,2839382,,ELSY MUSIC,OriginalPublisher
SVHDRY,,369715,254008397,JAMIE ALEXANDER HARTMAN,Composer
P4336H,T9028527039,3833243,347589122,MICHAEL MCGINNIS,Composer
CA0KDB,T9262809529,2725788,,MUST SAVE JANE APM,OriginalPublisher
KVAYDK,,2839426,,"ROSALILA PUB, LLC",OriginalPublisher
IC3GPL,T8041897002,2858403,459802721,SOUND MANIPULATIONS PUBLISHING,OriginalPublisher
TD5KMG,T0724194595,2865417,296699781,ASHLEY SHAHANI,ComposerLyricist
ID0T84,T9285474502,2721024,835576310,DUSTIN BREMERICH,ComposerLyricist
H2413E,T0006146662,336110,189654316,HITCO MUSIC,OriginalPublisher
NV9B0S,,343473,459714324,FRANCESCO TORTORA,ComposerLyricist
FVB4TX,T9203228391,2725841,,SPOT ON APM,RightsAdministrator
PVCCMK,T9212322355,2861968,,PURPLE FOX LIMITED,OriginalPublisher
SC0520,,3871191,691597888,JACKSON BRAZIER,ComposerLyricist
